cod_venda,data_venda,cod_vendedor,cod_produto,quantidade,valor_unitario
19999,2016-05-12 00:00:00.000,15,87,1,4599
20000,2016-03-28 00:00:00.000,10,82,1,429
20001,2016-08-25 00:00:00.000,9,41,1,44.9
20001,2016-08-25 00:00:00.000,9,59,1,329
20002,2016-02-27 00:00:00.000,16,104,1,2150
20003,2016-04-25 00:00:00.000,34,62,1,499
20004,2016-05-29 00:00:00.000,25,8,1,649
20004,2016-05-29 00:00:00.000,25,93,1,899
20005,2016-06-04 00:00:00.000,22,18,1,1199
20006,2016-09-19 00:00:00.000,13,33,1,4599
20006,2016-09-19 00:00:00.000,13,110,1,49.9
20007,2016-07-03 00:00:00.000,34,99,1,1199
20008,2016-05-14 00:00:00.000,1,89,1,9999
20009,2016-04-09 00:00:00.000,7,3,1,1299
20009,2016-04-09 00:00:00.000,7,55,1,349
20010,2016-11-08 00:00:00.000,30,61,1,299
20011,2016-02-03 00:00:00.000,21,55,1,349
20012,2016-02-13 00:00:00.000,8,4,1,1599
20013,2016-03-08 00:00:00.000,7,46,1,119
20014,2016-06-12 00:00:00.000,25,22,1,699
20014,2016-06-12 00:00:00.000,25,42,1,32.9
20015,2016-04-21 00:00:00.000,12,11,1,1149
20015,2016-04-21 00:00:00.000,12,99,1,1199
20016,2016-06-07 00:00:00.000,5,34,1,2799
20016,2016-06-07 00:00:00.000,5,63,1,3699
20017,2016-01-25 00:00:00.000,20,35,1,2499
20018,2016-11-27 00:00:00.000,35,23,1,649
20018,2016-11-27 00:00:00.000,35,104,1,2150
20019,2016-02-01 00:00:00.000,18,62,1,499
20020,2016-07-08 00:00:00.000,29,19,1,999
20020,2016-07-08 00:00:00.000,29,97,1,399
20021,2016-07-06 00:00:00.000,2,46,1,119
20022,2016-12-03 00:00:00.000,15,33,1,4599
20022,2016-12-03 00:00:00.000,15,66,1,3199
20023,2016-12-17 00:00:00.000,15,34,1,2799
20024,2016-05-03 00:00:00.000,1,27,1,429
20024,2016-05-03 00:00:00.000,1,33,1,4599
20025,2016-02-10 00:00:00.000,9,12,1,1149
20026,2016-02-07 00:00:00.000,13,60,1,589
20027,2016-08-08 00:00:00.000,14,31,1,1599
20027,2016-08-08 00:00:00.000,14,33,1,4599
20028,2016-06-27 00:00:00.000,24,28,1,939
20028,2016-06-27 00:00:00.000,24,111,1,219
20029,2016-08-17 00:00:00.000,21,13,1,1899
20029,2016-08-17 00:00:00.000,21,36,1,39.9
20030,2016-07-05 00:00:00.000,7,101,1,2399
20031,2016-09-27 00:00:00.000,14,76,1,6499
20031,2016-09-27 00:00:00.000,14,108,1,69.9
20032,2016-02-27 00:00:00.000,8,68,1,2999
20032,2016-02-27 00:00:00.000,8,82,1,429
20033,2016-04-02 00:00:00.000,11,13,2,1899
20034,2016-01-22 00:00:00.000,17,75,1,6999
20034,2016-01-22 00:00:00.000,17,88,1,7999
20035,2016-12-22 00:00:00.000,29,98,1,349.9
20036,2016-07-13 00:00:00.000,34,46,1,119
20036,2016-07-13 00:00:00.000,34,112,1,139
20037,2016-08-19 00:00:00.000,8,42,1,32.9
20038,2016-03-15 00:00:00.000,29,47,1,129
20038,2016-03-15 00:00:00.000,29,48,1,449
20039,2016-01-24 00:00:00.000,23,20,1,999
20039,2016-01-24 00:00:00.000,23,86,1,499
20040,2016-08-22 00:00:00.000,30,27,1,429
20040,2016-08-22 00:00:00.000,30,80,1,549
20041,2016-04-23 00:00:00.000,4,97,1,399
20041,2016-04-23 00:00:00.000,4,105,1,119.9
20042,2016-07-14 00:00:00.000,31,31,1,1599
20042,2016-07-14 00:00:00.000,31,98,1,349.9
20043,2016-12-17 00:00:00.000,22,17,1,1099
20043,2016-12-17 00:00:00.000,22,77,1,1099
20044,2016-07-01 00:00:00.000,18,13,1,1899
20045,2016-06-06 00:00:00.000,14,70,1,3399
20046,2016-10-03 00:00:00.000,16,89,1,9999
20047,2016-05-14 00:00:00.000,16,19,1,999
20047,2016-05-14 00:00:00.000,16,110,1,49.9
20048,2016-12-10 00:00:00.000,4,81,1,799
20048,2016-12-10 00:00:00.000,4,97,1,399
20049,2016-05-20 00:00:00.000,16,76,1,6499
20049,2016-05-20 00:00:00.000,16,80,1,549
20050,2016-09-29 00:00:00.000,26,6,1,1799
20050,2016-09-29 00:00:00.000,26,45,1,199
20051,2016-07-09 00:00:00.000,17,49,1,739
20052,2016-08-14 00:00:00.000,27,10,1,749
20052,2016-08-14 00:00:00.000,27,56,1,599
20053,2016-04-23 00:00:00.000,27,67,1,3190
20054,2016-09-18 00:00:00.000,30,15,1,1349
20054,2016-09-18 00:00:00.000,30,51,1,449
20055,2016-02-12 00:00:00.000,27,27,1,429
20055,2016-02-12 00:00:00.000,27,109,1,79.9
20056,2016-11-18 00:00:00.000,27,32,1,3099
20056,2016-11-18 00:00:00.000,27,39,1,32.9
20057,2016-03-30 00:00:00.000,2,23,1,649
20058,2016-12-29 00:00:00.000,30,55,1,349
20059,2016-12-07 00:00:00.000,26,3,1,1299
20059,2016-12-07 00:00:00.000,26,67,1,3190
20060,2016-12-25 00:00:00.000,18,52,1,1999
20060,2016-12-25 00:00:00.000,18,53,1,999
20061,2016-11-14 00:00:00.000,7,60,1,589
20062,2016-01-06 00:00:00.000,8,77,1,1099
20062,2016-01-06 00:00:00.000,8,87,1,4599
20063,2016-07-29 00:00:00.000,26,76,1,6499
20063,2016-07-29 00:00:00.000,26,110,1,49.9
20064,2016-10-27 00:00:00.000,6,15,1,1349
20065,2016-07-23 00:00:00.000,15,107,1,99.9
20066,2016-05-20 00:00:00.000,30,11,1,1149
20066,2016-05-20 00:00:00.000,30,94,1,849
20067,2016-04-06 00:00:00.000,31,99,1,1199
20068,2016-07-16 00:00:00.000,22,1,1,869
20068,2016-07-16 00:00:00.000,22,105,1,119.9
20069,2016-06-20 00:00:00.000,9,60,1,589
20070,2016-01-02 00:00:00.000,6,104,1,2150
20070,2016-01-02 00:00:00.000,6,111,1,219
20071,2016-01-27 00:00:00.000,5,11,1,1149
20071,2016-01-27 00:00:00.000,5,107,1,99.9
20072,2016-02-03 00:00:00.000,26,90,1,11499
20073,2016-08-07 00:00:00.000,2,33,1,4599
20074,2016-04-29 00:00:00.000,11,36,1,39.9
20075,2016-02-11 00:00:00.000,22,14,1,1099
20075,2016-02-11 00:00:00.000,22,104,1,2150
20076,2016-02-28 00:00:00.000,5,97,1,399
20077,2016-01-03 00:00:00.000,8,73,1,3999
20078,2016-01-07 00:00:00.000,28,25,1,599
20078,2016-01-07 00:00:00.000,28,87,1,4599
20079,2016-07-27 00:00:00.000,34,32,1,3099
20079,2016-07-27 00:00:00.000,34,84,1,429
20080,2016-12-04 00:00:00.000,4,20,1,999
20080,2016-12-04 00:00:00.000,4,22,1,699
20081,2016-11-30 00:00:00.000,29,8,1,649
20081,2016-11-30 00:00:00.000,29,46,1,119
20082,2016-09-06 00:00:00.000,32,64,1,999
20083,2016-12-30 00:00:00.000,4,66,1,3199
20083,2016-12-30 00:00:00.000,4,81,1,799
20084,2016-01-11 00:00:00.000,13,94,1,849
20085,2016-07-11 00:00:00.000,25,28,1,939
20085,2016-07-11 00:00:00.000,25,51,1,449
20086,2016-01-03 00:00:00.000,17,82,1,429
20087,2016-10-06 00:00:00.000,21,66,1,3199
20088,2016-03-04 00:00:00.000,18,76,1,6499
20089,2016-07-11 00:00:00.000,25,89,1,9999
20090,2016-11-13 00:00:00.000,17,16,1,999
20091,2016-02-05 00:00:00.000,32,103,1,2599
20091,2016-02-05 00:00:00.000,32,110,1,49.9
20092,2016-10-27 00:00:00.000,17,18,1,1199
20092,2016-10-27 00:00:00.000,17,57,1,699
20093,2016-03-31 00:00:00.000,23,86,1,499
20094,2016-01-22 00:00:00.000,15,40,1,29.9
20094,2016-01-22 00:00:00.000,15,78,1,549
20095,2016-08-09 00:00:00.000,13,40,1,29.9
20095,2016-08-09 00:00:00.000,13,113,1,49.9
20096,2016-06-22 00:00:00.000,35,37,1,74.9
20096,2016-06-22 00:00:00.000,35,59,1,329
20097,2016-02-01 00:00:00.000,35,68,1,2999
20097,2016-02-01 00:00:00.000,35,84,1,429
20098,2016-08-13 00:00:00.000,35,97,1,399
20099,2016-01-03 00:00:00.000,27,63,1,3699
20100,2016-11-01 00:00:00.000,4,3,1,1299
20101,2016-12-29 00:00:00.000,20,110,1,49.9
20102,2016-11-08 00:00:00.000,20,4,1,1599
20102,2016-11-08 00:00:00.000,20,28,1,939
20103,2016-08-10 00:00:00.000,12,82,1,429
20103,2016-08-10 00:00:00.000,12,94,1,849
20104,2016-05-08 00:00:00.000,27,36,1,39.9
20105,2016-08-01 00:00:00.000,2,31,1,1599
20106,2016-06-24 00:00:00.000,35,16,1,999
20106,2016-06-24 00:00:00.000,35,40,1,29.9
20107,2016-08-29 00:00:00.000,20,103,1,2599
20108,2016-06-05 00:00:00.000,13,41,1,44.9
20108,2016-06-05 00:00:00.000,13,68,1,2999
20109,2016-11-27 00:00:00.000,12,111,1,219
20110,2016-01-06 00:00:00.000,30,31,1,1599
20110,2016-01-06 00:00:00.000,30,44,1,399
20111,2016-03-09 00:00:00.000,23,45,1,199
20112,2016-01-16 00:00:00.000,32,86,1,499
20112,2016-01-16 00:00:00.000,32,98,1,349.9
20113,2016-01-23 00:00:00.000,15,29,1,299
20114,2016-07-15 00:00:00.000,22,38,1,54.9
20114,2016-07-15 00:00:00.000,22,68,1,2999
20115,2016-11-23 00:00:00.000,19,42,1,32.9
20116,2016-04-21 00:00:00.000,18,4,1,1599
20116,2016-04-21 00:00:00.000,18,90,1,11499
20117,2016-10-12 00:00:00.000,26,108,1,69.9
20118,2016-07-10 00:00:00.000,20,61,1,299
20119,2016-06-12 00:00:00.000,26,1,1,869
20119,2016-06-12 00:00:00.000,26,41,1,44.9
20120,2016-06-14 00:00:00.000,23,65,1,2999
20120,2016-06-14 00:00:00.000,23,93,1,899
20121,2016-11-04 00:00:00.000,1,18,1,1199
20121,2016-11-04 00:00:00.000,1,58,1,329
20122,2016-05-14 00:00:00.000,26,28,1,939
20122,2016-05-14 00:00:00.000,26,100,1,4499
20123,2016-01-01 00:00:00.000,32,1,1,869
20123,2016-01-01 00:00:00.000,32,56,1,599
20124,2016-03-07 00:00:00.000,23,102,1,2299
20125,2016-05-04 00:00:00.000,2,59,1,329
20125,2016-05-04 00:00:00.000,2,76,1,6499
20126,2016-10-11 00:00:00.000,11,31,1,1599
20126,2016-10-11 00:00:00.000,11,91,1,1399
20127,2016-06-30 00:00:00.000,10,87,1,4599
20128,2016-10-19 00:00:00.000,17,29,1,299
20129,2016-11-18 00:00:00.000,27,26,1,1099
20129,2016-11-18 00:00:00.000,27,110,1,49.9
20130,2016-08-14 00:00:00.000,16,111,1,219
20131,2016-11-18 00:00:00.000,7,15,1,1349
20132,2016-08-02 00:00:00.000,8,19,1,999
20133,2016-03-24 00:00:00.000,26,12,1,1149
20133,2016-03-24 00:00:00.000,26,77,1,1099
20134,2016-09-29 00:00:00.000,25,83,1,479
20135,2016-10-25 00:00:00.000,6,71,1,3699
20136,2016-12-21 00:00:00.000,14,39,1,32.9
20137,2016-08-20 00:00:00.000,26,18,1,1199
20137,2016-08-20 00:00:00.000,26,66,1,3199
20138,2016-09-11 00:00:00.000,19,43,1,24.9
20138,2016-09-11 00:00:00.000,19,81,1,799
20139,2016-02-20 00:00:00.000,31,95,1,1199
20140,2016-07-26 00:00:00.000,25,38,1,54.9
20141,2016-07-04 00:00:00.000,34,50,1,349
20142,2016-11-01 00:00:00.000,3,53,1,999
20142,2016-11-01 00:00:00.000,3,86,1,499
20143,2016-02-02 00:00:00.000,23,89,1,9999
20144,2016-06-04 00:00:00.000,30,52,1,1999
20144,2016-06-04 00:00:00.000,30,106,1,449.9
20145,2016-12-18 00:00:00.000,32,3,1,1299
20146,2016-10-04 00:00:00.000,23,11,1,1149
20146,2016-10-04 00:00:00.000,23,35,1,2499
20147,2016-07-06 00:00:00.000,29,9,1,849
20147,2016-07-06 00:00:00.000,29,107,1,99.9
20148,2016-11-03 00:00:00.000,17,49,1,739
20148,2016-11-03 00:00:00.000,17,61,1,299
20149,2016-06-22 00:00:00.000,8,105,1,119.9
20150,2016-05-26 00:00:00.000,11,59,1,329
20151,2016-12-16 00:00:00.000,24,14,1,1099
20151,2016-12-16 00:00:00.000,24,79,1,979
20152,2016-05-16 00:00:00.000,13,61,1,299
20152,2016-05-16 00:00:00.000,13,109,1,79.9
20153,2016-07-28 00:00:00.000,19,60,1,589
20153,2016-07-28 00:00:00.000,19,83,1,479
20154,2016-12-19 00:00:00.000,1,99,1,1199
20155,2016-11-15 00:00:00.000,13,71,1,3699
20155,2016-11-15 00:00:00.000,13,86,1,499
20156,2016-06-30 00:00:00.000,21,62,1,499
20156,2016-06-30 00:00:00.000,21,81,1,799
20157,2016-05-08 00:00:00.000,17,22,1,699
20158,2016-02-16 00:00:00.000,17,36,1,39.9
20159,2016-03-01 00:00:00.000,6,27,1,429
20159,2016-03-01 00:00:00.000,6,42,1,32.9
20160,2016-10-25 00:00:00.000,34,101,1,2399
20161,2016-10-25 00:00:00.000,30,11,1,1149
20161,2016-10-25 00:00:00.000,30,61,1,299
20162,2016-06-16 00:00:00.000,6,70,1,3399
20163,2016-08-04 00:00:00.000,3,87,1,4599
20164,2016-08-31 00:00:00.000,8,82,1,429
20165,2016-03-23 00:00:00.000,18,45,1,199
20166,2016-11-22 00:00:00.000,34,75,1,6999
20166,2016-11-22 00:00:00.000,34,87,1,4599
20167,2016-02-23 00:00:00.000,14,51,1,449
20168,2016-08-05 00:00:00.000,34,103,1,2599
20169,2016-03-09 00:00:00.000,22,41,1,44.9
20170,2016-10-07 00:00:00.000,20,65,1,2999
20171,2016-05-01 00:00:00.000,7,93,1,899
20172,2016-01-21 00:00:00.000,23,67,1,3190
20172,2016-01-21 00:00:00.000,23,76,1,6499
20173,2016-01-21 00:00:00.000,35,48,1,449
20174,2016-09-16 00:00:00.000,13,29,1,299
20174,2016-09-16 00:00:00.000,13,101,1,2399
20175,2016-05-17 00:00:00.000,7,17,1,1099
20176,2016-04-07 00:00:00.000,29,58,1,329
20176,2016-04-07 00:00:00.000,29,82,1,429
20177,2016-09-11 00:00:00.000,23,66,1,3199
20177,2016-09-11 00:00:00.000,23,102,1,2299
20178,2016-11-24 00:00:00.000,2,98,1,349.9
20179,2016-12-30 00:00:00.000,5,43,1,24.9
20180,2016-01-24 00:00:00.000,35,47,1,129
20180,2016-01-24 00:00:00.000,35,106,1,449.9
20181,2016-01-03 00:00:00.000,29,97,1,399
20182,2016-12-01 00:00:00.000,13,14,1,1099
20182,2016-12-01 00:00:00.000,13,83,1,479
20183,2016-12-27 00:00:00.000,30,24,1,1099
20184,2016-03-26 00:00:00.000,33,52,1,1999
20184,2016-03-26 00:00:00.000,33,89,1,9999
20185,2016-09-10 00:00:00.000,32,22,1,699
20185,2016-09-10 00:00:00.000,32,57,1,699
20186,2016-07-26 00:00:00.000,28,4,1,1599
20187,2016-11-06 00:00:00.000,7,7,1,1899
20187,2016-11-06 00:00:00.000,7,56,1,599
20188,2016-07-19 00:00:00.000,27,65,1,2999
20189,2016-09-07 00:00:00.000,34,21,1,1399
20189,2016-09-07 00:00:00.000,34,23,1,649
20190,2016-05-08 00:00:00.000,7,2,1,1399
20191,2016-08-21 00:00:00.000,14,96,1,1999
20191,2016-08-21 00:00:00.000,14,98,1,349.9
20192,2016-09-21 00:00:00.000,16,51,1,449
20193,2016-07-15 00:00:00.000,12,82,1,429
20193,2016-07-15 00:00:00.000,12,111,1,219
20194,2016-09-16 00:00:00.000,9,16,1,999
20194,2016-09-16 00:00:00.000,9,30,1,699
20195,2016-01-08 00:00:00.000,19,35,1,2499
20195,2016-01-08 00:00:00.000,19,73,1,3999
20196,2016-06-10 00:00:00.000,27,47,1,129
20197,2016-07-30 00:00:00.000,16,59,1,329
20197,2016-07-30 00:00:00.000,16,107,1,99.9
20198,2016-06-09 00:00:00.000,17,46,1,119
20198,2016-06-09 00:00:00.000,17,108,1,69.9
20199,2016-09-22 00:00:00.000,31,33,1,4599
20199,2016-09-22 00:00:00.000,31,47,1,129
20200,2016-05-20 00:00:00.000,6,48,1,449
20200,2016-05-20 00:00:00.000,6,70,1,3399
20201,2016-03-30 00:00:00.000,7,56,1,599
20201,2016-03-30 00:00:00.000,7,88,1,7999
20202,2016-03-19 00:00:00.000,7,59,1,329
20202,2016-03-19 00:00:00.000,7,88,1,7999
20203,2016-08-05 00:00:00.000,8,96,1,1999
20204,2016-04-20 00:00:00.000,25,107,1,99.9
20205,2016-01-22 00:00:00.000,24,28,1,939
20205,2016-01-22 00:00:00.000,24,76,1,6499
20206,2016-04-04 00:00:00.000,25,27,1,429
20207,2016-09-27 00:00:00.000,8,6,1,1799
20208,2016-04-15 00:00:00.000,25,13,1,1899
20208,2016-04-15 00:00:00.000,25,68,1,2999
20209,2016-04-30 00:00:00.000,4,64,1,999
20209,2016-04-30 00:00:00.000,4,95,1,1199
20210,2016-04-29 00:00:00.000,34,1,1,869
20211,2016-05-20 00:00:00.000,16,26,1,1099
20211,2016-05-20 00:00:00.000,16,51,1,449
20212,2016-08-29 00:00:00.000,1,5,1,1899
20212,2016-08-29 00:00:00.000,1,88,1,7999
20213,2016-11-21 00:00:00.000,19,7,1,1899
20213,2016-11-21 00:00:00.000,19,23,1,649
20214,2016-11-26 00:00:00.000,31,76,1,6499
20215,2016-02-16 00:00:00.000,29,2,1,1399
20215,2016-02-16 00:00:00.000,29,77,1,1099
20216,2016-05-11 00:00:00.000,27,40,1,29.9
20217,2016-06-11 00:00:00.000,31,3,1,1299
20218,2016-08-02 00:00:00.000,6,37,1,74.9
20219,2016-10-16 00:00:00.000,28,49,1,739
20220,2016-08-17 00:00:00.000,5,91,1,1399
20221,2016-06-04 00:00:00.000,33,18,1,1199
20221,2016-06-04 00:00:00.000,33,66,1,3199
20222,2016-12-24 00:00:00.000,12,89,1,9999
20222,2016-12-24 00:00:00.000,12,102,1,2299
20223,2016-07-15 00:00:00.000,10,8,1,649
20223,2016-07-15 00:00:00.000,10,67,1,3190
20224,2016-07-16 00:00:00.000,12,30,1,699
20224,2016-07-16 00:00:00.000,12,75,1,6999
20225,2016-06-04 00:00:00.000,20,37,1,74.9
20226,2016-07-08 00:00:00.000,2,89,1,9999
20227,2016-01-27 00:00:00.000,17,45,1,199
20227,2016-01-27 00:00:00.000,17,54,1,399
20228,2016-01-09 00:00:00.000,19,7,1,1899
20229,2016-09-11 00:00:00.000,7,72,1,2099
20230,2016-04-09 00:00:00.000,24,8,1,649
20230,2016-04-09 00:00:00.000,24,73,1,3999
20231,2016-05-09 00:00:00.000,23,76,1,6499
20232,2016-01-14 00:00:00.000,32,44,1,399
20232,2016-01-14 00:00:00.000,32,48,1,449
20233,2016-10-19 00:00:00.000,30,34,1,2799
20233,2016-10-19 00:00:00.000,30,94,1,849
20234,2016-04-16 00:00:00.000,24,6,1,1799
20234,2016-04-16 00:00:00.000,24,22,1,699
20235,2016-08-02 00:00:00.000,15,96,1,1999
20236,2016-01-02 00:00:00.000,12,28,1,939
20236,2016-01-02 00:00:00.000,12,78,1,549
20237,2016-03-22 00:00:00.000,11,45,1,199
20237,2016-03-22 00:00:00.000,11,73,1,3999
20238,2016-12-04 00:00:00.000,4,63,1,3699
20238,2016-12-04 00:00:00.000,4,66,1,3199
20239,2016-10-03 00:00:00.000,7,88,1,7999
20240,2016-05-16 00:00:00.000,26,15,1,1349
20241,2016-12-13 00:00:00.000,1,35,1,2499
20242,2016-10-04 00:00:00.000,12,39,1,32.9
20242,2016-10-04 00:00:00.000,12,62,1,499
20243,2016-02-10 00:00:00.000,34,82,1,429
20244,2016-04-29 00:00:00.000,15,8,1,649
20244,2016-04-29 00:00:00.000,15,106,1,449.9
20245,2016-10-11 00:00:00.000,20,8,1,649
20245,2016-10-11 00:00:00.000,20,68,1,2999
20246,2016-04-01 00:00:00.000,26,15,1,1349
20246,2016-04-01 00:00:00.000,26,84,1,429
20247,2016-03-14 00:00:00.000,15,69,1,2200
20247,2016-03-14 00:00:00.000,15,79,1,979
20248,2016-11-15 00:00:00.000,3,57,1,699
20248,2016-11-15 00:00:00.000,3,91,1,1399
20249,2016-07-24 00:00:00.000,24,52,1,1999
20249,2016-07-24 00:00:00.000,24,54,1,399
20250,2016-02-06 00:00:00.000,30,70,1,3399
20250,2016-02-06 00:00:00.000,30,106,1,449.9
20251,2016-07-21 00:00:00.000,2,13,1,1899
20251,2016-07-21 00:00:00.000,2,37,1,74.9
20252,2016-02-28 00:00:00.000,22,110,1,49.9
20253,2016-11-19 00:00:00.000,13,75,1,6999
20254,2016-11-04 00:00:00.000,29,11,1,1149
20255,2016-03-28 00:00:00.000,24,49,1,739
20256,2016-03-03 00:00:00.000,19,27,1,429
20256,2016-03-03 00:00:00.000,19,69,1,2200
20257,2016-10-07 00:00:00.000,25,24,1,1099
20258,2016-03-08 00:00:00.000,16,59,1,329
20259,2016-05-21 00:00:00.000,10,34,1,2799
20260,2016-04-22 00:00:00.000,29,19,1,999
20261,2016-06-25 00:00:00.000,11,49,1,739
20261,2016-06-25 00:00:00.000,11,84,1,429
20262,2016-02-08 00:00:00.000,1,83,1,479
20262,2016-02-08 00:00:00.000,1,85,1,539
20263,2016-06-29 00:00:00.000,3,11,1,1149
20263,2016-06-29 00:00:00.000,3,12,1,1149
20264,2016-05-12 00:00:00.000,16,4,1,1599
20265,2016-02-03 00:00:00.000,24,1,1,869
20266,2016-09-07 00:00:00.000,30,52,1,1999
20266,2016-09-07 00:00:00.000,30,73,1,3999
20267,2016-09-23 00:00:00.000,10,54,1,399
20268,2016-04-23 00:00:00.000,17,33,1,4599
20269,2016-01-23 00:00:00.000,4,19,1,999
20270,2016-05-13 00:00:00.000,25,69,1,2200
20270,2016-05-13 00:00:00.000,25,94,1,849
20271,2016-04-08 00:00:00.000,9,2,1,1399
20272,2016-05-28 00:00:00.000,5,22,1,699
20273,2016-01-28 00:00:00.000,27,62,1,499
20273,2016-01-28 00:00:00.000,27,66,1,3199
20274,2016-11-10 00:00:00.000,4,12,1,1149
20274,2016-11-10 00:00:00.000,4,71,1,3699
20275,2016-01-23 00:00:00.000,25,62,1,499
20275,2016-01-23 00:00:00.000,25,78,1,549
20276,2016-06-25 00:00:00.000,13,65,1,2999
20276,2016-06-25 00:00:00.000,13,102,1,2299
20277,2016-05-24 00:00:00.000,3,3,1,1299
20277,2016-05-24 00:00:00.000,3,113,1,49.9
20278,2016-09-25 00:00:00.000,7,79,1,979
20279,2016-07-24 00:00:00.000,2,23,1,649
20280,2016-07-23 00:00:00.000,9,75,1,6999
20281,2016-11-23 00:00:00.000,25,85,1,539
20282,2016-03-25 00:00:00.000,2,1,1,869
20283,2016-12-19 00:00:00.000,19,64,1,999
20283,2016-12-19 00:00:00.000,19,95,1,1199
20284,2016-10-25 00:00:00.000,1,27,1,429
20284,2016-10-25 00:00:00.000,1,102,1,2299
20285,2016-03-15 00:00:00.000,12,27,1,429
20285,2016-03-15 00:00:00.000,12,105,1,119.9
20286,2016-09-23 00:00:00.000,12,43,1,24.9
20287,2016-02-01 00:00:00.000,30,22,1,699
20287,2016-02-01 00:00:00.000,30,63,1,3699
20288,2016-04-04 00:00:00.000,32,36,1,39.9
20288,2016-04-04 00:00:00.000,32,68,1,2999
20289,2016-07-25 00:00:00.000,21,53,1,999
20289,2016-07-25 00:00:00.000,21,98,1,349.9
20290,2016-04-22 00:00:00.000,33,48,1,449
20291,2016-12-29 00:00:00.000,24,77,1,1099
20292,2016-06-28 00:00:00.000,11,98,1,349.9
20293,2016-01-24 00:00:00.000,27,67,1,3190
20294,2016-02-24 00:00:00.000,31,56,1,599
20294,2016-02-24 00:00:00.000,31,80,1,549
20295,2016-04-29 00:00:00.000,17,99,1,1199
20295,2016-04-29 00:00:00.000,17,109,1,79.9
20296,2016-05-12 00:00:00.000,21,19,1,999
20297,2016-09-05 00:00:00.000,23,75,1,6999
20298,2016-05-12 00:00:00.000,17,26,1,1099
20298,2016-05-12 00:00:00.000,17,53,1,999
20299,2016-04-23 00:00:00.000,6,24,1,1099
20299,2016-04-23 00:00:00.000,6,111,1,219
20300,2016-01-02 00:00:00.000,1,21,1,1399
20301,2016-06-28 00:00:00.000,16,22,1,699
20301,2016-06-28 00:00:00.000,16,109,1,79.9
20302,2016-12-13 00:00:00.000,25,74,1,3599
20302,2016-12-13 00:00:00.000,25,112,1,139
20303,2016-11-04 00:00:00.000,24,78,1,549
20304,2016-03-25 00:00:00.000,10,92,1,899
20305,2016-12-17 00:00:00.000,14,18,1,1199
20306,2016-05-06 00:00:00.000,30,79,1,979
20307,2016-05-22 00:00:00.000,7,13,1,1899
20307,2016-05-22 00:00:00.000,7,80,1,549
20308,2016-07-04 00:00:00.000,18,20,1,999
20309,2016-05-28 00:00:00.000,10,13,1,1899
20309,2016-05-28 00:00:00.000,10,76,1,6499
20310,2016-08-15 00:00:00.000,2,22,1,699
20310,2016-08-15 00:00:00.000,2,74,1,3599
20311,2016-12-22 00:00:00.000,2,58,1,329
20311,2016-12-22 00:00:00.000,2,95,1,1199
20312,2016-09-21 00:00:00.000,33,58,1,329
20312,2016-09-21 00:00:00.000,33,93,1,899
20313,2016-04-26 00:00:00.000,22,21,1,1399
20314,2016-03-08 00:00:00.000,3,90,1,11499
20314,2016-03-08 00:00:00.000,3,113,1,49.9
20315,2016-12-31 00:00:00.000,27,50,1,349
20316,2016-04-23 00:00:00.000,32,67,1,3190
20317,2016-11-28 00:00:00.000,21,29,1,299
20318,2016-11-05 00:00:00.000,15,33,1,4599
20319,2016-11-23 00:00:00.000,33,53,1,999
20320,2016-09-16 00:00:00.000,31,56,1,599
20320,2016-09-16 00:00:00.000,31,70,1,3399
20321,2016-01-19 00:00:00.000,20,78,1,549
20321,2016-01-19 00:00:00.000,20,87,1,4599
20322,2016-04-23 00:00:00.000,11,104,1,2150
20323,2016-06-05 00:00:00.000,34,20,1,999
20323,2016-06-05 00:00:00.000,34,45,1,199
20324,2016-03-20 00:00:00.000,33,93,1,899
20325,2016-12-11 00:00:00.000,1,102,1,2299
20326,2016-12-28 00:00:00.000,5,49,1,739
20326,2016-12-28 00:00:00.000,5,103,1,2599
20327,2016-08-24 00:00:00.000,29,28,1,939
20328,2016-04-06 00:00:00.000,6,50,1,349
20329,2016-04-08 00:00:00.000,13,54,1,399
20329,2016-04-08 00:00:00.000,13,77,1,1099
20330,2016-01-28 00:00:00.000,35,64,1,999
20330,2016-01-28 00:00:00.000,35,100,1,4499
20331,2016-04-19 00:00:00.000,16,92,1,899
20332,2016-04-12 00:00:00.000,19,8,1,649
20333,2016-08-23 00:00:00.000,18,34,1,2799
20333,2016-08-23 00:00:00.000,18,84,1,429
20334,2016-10-22 00:00:00.000,11,70,1,3399
20334,2016-10-22 00:00:00.000,11,97,1,399
20335,2016-02-10 00:00:00.000,17,33,1,4599
20336,2016-03-19 00:00:00.000,34,96,1,1999
20337,2016-01-01 00:00:00.000,10,33,1,4599
20337,2016-01-01 00:00:00.000,10,89,1,9999
20338,2016-02-06 00:00:00.000,26,96,1,1999
20339,2016-01-08 00:00:00.000,29,78,1,549
20339,2016-01-08 00:00:00.000,29,105,1,119.9
20340,2016-12-20 00:00:00.000,10,96,1,1999
20341,2016-10-31 00:00:00.000,8,4,1,1599
20342,2016-12-08 00:00:00.000,26,19,1,999
20343,2016-01-10 00:00:00.000,14,20,1,999
20344,2016-11-21 00:00:00.000,27,16,1,999
20345,2016-02-15 00:00:00.000,1,92,1,899
20346,2016-04-02 00:00:00.000,33,103,1,2599
20347,2016-01-30 00:00:00.000,7,18,1,1199
20347,2016-01-30 00:00:00.000,7,94,1,849
20348,2016-03-07 00:00:00.000,14,16,1,999
